Tipo_Predio;postalCode;country;ID_PRUMA;REGIONAL;state;city;throughfare;streetNumber;LIBERADO_EM;AGING_SEMANAS;AGING_MESES;TORRES;APTOS;TIPO_CAIXA;CAIXAS;ARMARIO;CAP_INS;OCUPACAO;DISPONIVEL;OCUPADO;RESERVADO;BLOQUEADO;OCUPACAO_PERCENTUAL;FAIXA_OCUPACAO;GRUPO_OCUPACAO;F_SP;TV;FAIXA_FIBRAS_LIVRES;FAIXA_FIBRAS_LIVRES_AGRUP
FANOUT;40296700 | 2106;Brasil;113475;NE;BA;SALVADOR;WALDEMAR FALCAO 2106;2106;22/12/2015;13;3;1;0;TO;1;I04;16;3;13;3;0;0;18.75;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;40296700 | 999;Brasil;113334;NE;BA;SALVADOR;WALDEMAR FALCAO 999;999;23/12/2015;13;3;1;0;CTO;1;I04;16;7;9;5;0;0;43.75;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;40296710 | 1821;Brasil;113504;NE;BA;SALVADOR;WALDEMAR FALCAO 1821;1821;25/02/2016;4;1;1;0;NULL;0;NULL;0;0;0;0;0;0;0.00;N/I;N/I;FSP;2PLAY;N/I;N/I
FANOUT;41940060 | 784;Brasil;112018;NE;BA;SALVADOR;JURACY MAGALHAES JUNIOR 784;784;11/02/2016;6;1;1;0;CTO;1;B84;8;0;8;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;41940090 | 629;Brasil;113466;NE;BA;SALVADOR;TUPINAMBAS 629;629;11/12/2015;15;3;1;0;CTO;1;B84;8;5;3;2;0;0;62.50;51%  À 70%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;41940230 | 67;Brasil;113386;NE;BA;SALVADOR;IPIRA (RIO VERMELHO) 67;67;25/02/2016;4;1;1;0;CTO;1;B84;16;3;13;3;0;0;18.75;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;41940240 | 313;Brasil;112020;NE;BA;SALVADOR;MARAGOGIPE 313;313;29/12/2015;12;3;1;0;CTO;1;B84;8;3;5;2;0;0;37.50;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;41940660 | 337;Brasil;113485;NE;BA;SALVADOR;LUCAIA 337;337;11/02/2016;6;1;1;0;NULL;0;NULL;0;0;0;0;0;0;0.00;N/I;N/I;FSP;2PLAY;N/I;N/I
FANOUT;60165180 | 291;Brasil;115108;NE;CE;FORTALEZA;Rua da Paz;291;28/12/2015;12;3;1;0;CTO;1;A01;8;0;8;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60175082 | 1290;Brasil;110550;NE;CE;FORTALEZA;R. FREI MANSUETO, 1290;1290;26/11/2015;17;4;1;0;CTO;1;A02;8;1;7;0;1;0;12.50;1%   À 20%;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60175082 | 1520;Brasil;110928;NE;CE;FORTALEZA;R. FREI MANSUETO, 1520;1520;25/11/2015;17;4;1;0;CTO;1;A02;8;0;8;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60175100 | 100;Brasil;129901;NE;CE;FORTALEZA;PEDRO RUFINO 100 - BL B 100;100;28/01/2016;8;2;2;66;CTO;1;A01;16;3;13;2;0;0;18.75;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60175100 | 60;Brasil;129897;NE;CE;FORTALEZA;R PEDRO RUFINO;60;28/01/2016;8;2;1;12;CTO;1;A01;8;1;7;0;1;0;12.50;1%   À 20%;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60175157 | 1355;Brasil;110929;NE;CE;FORTALEZA;R. FREI MANSUETO, 1355;1355;23/12/2015;13;3;1;0;CTO;1;A02;8;2;6;1;0;0;25.00;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60175195 | 755;Brasil;112121;NE;CE;FORTALEZA;R. ANDRE DALL OLIO, 755;755;14/12/2015;14;3;1;0;CTO;1;A45;8;0;8;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60175210 | 1135;Brasil;110622;NE;CE;FORTALEZA;R. OITO DE SETEMBRO, 1135;1135;15/12/2015;14;3;1;0;CTO;1;A02;8;2;6;1;0;0;25.00;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60175230 | 100;Brasil;129869;NE;CE;FORTALEZA;R CASTRO MONTE 100 - BL 1;100;28/01/2016;8;2;2;11;CTO;1;A01;16;4;12;4;0;0;25.00;21%  À 50%;Média;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60175425 | 3779;Brasil;110595;NE;CE;FORTALEZA;AV. ATONIO JUSTA, 3779;3779;21/12/2015;13;3;1;0;CTO;1;A02;16;3;13;1;0;0;18.75;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60175426 | 171;Brasil;115126;NE;CE;FORTALEZA;Rua Doutor José Lino;171;30/12/2015;12;3;2;0;CTO;1;A01;8;8;0;7;0;0;100.00;Saturado;Alta;FSP;2PLAY;0 Fibras Livres;Baixa
FANOUT;60192290 | 540;Brasil;112152;NE;CE;FORTALEZA;R. PROF. OTAVIO LOBO, 540;540;23/02/2016;4;1;1;0;CTO;1;A45;16;4;12;4;0;0;25.00;21%  À 50%;Média;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60150170 | 1261;Brasil;110917;NE;CE;FORTALEZA;MARIA TOMASIA 1261;1261;18/12/2015;14;3;1;0;TO;1;A02;8;2;6;0;0;0;25.00;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60150180 | 1444;Brasil;110555;NE;CE;FORTALEZA;R. ALFREDO LADISLAU, 1444 E;1444;28/12/2015;12;3;3;0;CTO;1;A02;8;4;4;3;0;0;50.00;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60150190 | 1460;Brasil;137533;NE;CE;FORTALEZA;R. MARCOS MACEDO, 1460;1460;28/01/2016;8;2;2;0;CTO;1;A02;16;9;7;3;0;0;56.25;51%  À 70%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60160130 | 1696;Brasil;110606;NE;CE;FORTALEZA;R. TAVARES COUTINHO, 1696;1696;31/01/2016;7;2;1;0;CTO;1;A02;16;2;14;2;0;0;12.50;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60160130 | 1739;Brasil;110610;NE;CE;FORTALEZA;R. TAVARES COUTINHO, 1739;1739;28/12/2015;12;3;1;0;CTO;1;A02;16;2;14;2;0;0;12.50;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60160130 | 1749;Brasil;110608;NE;CE;FORTALEZA;R. TAVARES COUTINHO, 1749;1749;01/12/2015;16;3;1;0;CTO;1;A02;16;2;14;2;0;0;12.50;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60160130 | 1775;Brasil;110613;NE;CE;FORTALEZA;R. TAVARES COUTINHO, 1775 BL 3;1775;27/11/2015;17;4;3;0;CTO;1;A02;16;2;14;0;0;0;12.50;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60160240 | 120;Brasil;110931;NE;CE;FORTALEZA;AV. JULIO ABREU, 120;120;03/12/2015;16;3;1;0;CTO;1;A02;8;2;6;1;0;0;25.00;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60160240 | 1400;Brasil;110930;NE;CE;FORTALEZA;AV. JULIO ABREU, 1400;1400;26/11/2015;17;4;1;0;CTO;1;A02;16;2;14;2;0;0;12.50;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60160240 | 315;Brasil;110561;NE;CE;FORTALEZA;AV. JULIO ABREU, 315;315;09/12/2015;15;3;1;0;CTO;1;A02;16;0;16;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60160250 | 1194;Brasil;110543;NE;CE;FORTALEZA;PEREIRA VALENTE 1194;1194;30/11/2015;16;4;1;0;CTO;1;A02;8;1;7;0;0;0;12.50;1%   À 20%;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60165081 | 3690;Brasil;129858;NE;CE;FORTALEZA;AV DA ABOLICAO;3690;28/01/2016;8;2;1;62;CTO;1;A01;8;3;5;3;0;0;37.50;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60165082 | 3659;Brasil;115125;NE;CE;FORTALEZA;Avenida da Abolição;3659;30/12/2015;12;3;1;0;CTO;1;A01;8;0;8;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60165082 | 4043;Brasil;137136;NE;CE;FORTALEZA;"RUA DA ABOLICAO 4043	";4043;25/02/2016;4;1;2;0;CTO;1;A01;8;8;0;8;0;0;100.00;Saturado;Alta;FSP;2PLAY;0 Fibras Livres;Baixa
FANOUT;60165090 | 3551;Brasil;110597;NE;CE;FORTALEZA;AV. ATONIO JUSTA, 3551 BL 2;3551;03/12/2015;16;3;2;0;CTO;1;A02;16;0;16;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60165121 | 4050;Brasil;113500;NE;CE;FORTALEZA;BEIRA MAR 4050;4050;23/12/2015;13;3;1;0;CTO;1;A01;16;2;14;2;0;0;12.50;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60165200 | 490;Brasil;110569;NE;CE;FORTALEZA;R. JOÃO ARRUDA, 490;490;26/01/2016;8;2;1;0;CTO;1;A02;8;1;7;1;0;0;12.50;1%   À 20%;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60165220 | 145;Brasil;113970;NE;CE;FORTALEZA;R. IMA. SIMAS, 145, BLOCO 7;145;10/12/2015;15;3;3;0;CTO;2;A02;32;0;32;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;de 31 a 50 Fibras Livres;Media
FANOUT;60165230 | 885;Brasil;110580;NE;CE;FORTALEZA;AV. ALVARO CORREIA, 885 BL 2;885;16/12/2015;14;3;2;0;CTO;2;A02;16;0;16;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60165230 | 890;Brasil;110577;NE;CE;FORTALEZA;AV. ALVARO CORREIA, 890;890;02/12/2015;16;3;1;0;CTO;1;A02;16;0;16;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60175000 | 175;Brasil;110538;NE;CE;FORTALEZA;R. MONS. CATÃO, 175;175;22/01/2016;9;2;1;0;CTO;1;A02;8;0;8;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60175005 | 1315;Brasil;112138;NE;CE;FORTALEZA;R. JOAQUIM LIMA, 1315;1315;21/12/2015;13;3;1;0;CTO;1;A45;8;0;8;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60175005 | 699;Brasil;112154;NE;CE;FORTALEZA;R. JOAQUIM LIMA, 699;699;22/12/2015;13;3;1;0;CTO;1;A45;8;1;7;0;0;0;12.50;1%   À 20%;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60175045 | 1110;Brasil;112145;NE;CE;FORTALEZA;R. PEREIRA DE MIRANDA, 1110;1110;23/12/2015;13;3;1;0;CTO;1;A45;8;0;8;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60175082 | 1630;Brasil;110922;NE;CE;FORTALEZA;R. FREI MANSUETO, 1630;1630;24/11/2015;17;4;1;0;CTO;1;A02;16;0;16;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60175082 | 1646;Brasil;110924;NE;CE;FORTALEZA;R. FREI MANSUETO, 1646 (FUNDOS);1646;24/11/2015;17;4;2;0;CTO;1;A02;16;0;16;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60175110 | 150;Brasil;120171;NE;CE;FORTALEZA;R. MANUEL JACARÉ, 150;150;28/01/2016;8;2;1;0;CTO;1;A01;8;5;3;3;0;0;62.50;51%  À 70%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60175130 | 66;Brasil;114032;NE;CE;FORTALEZA;ARTUR FACANHA 66;66;24/02/2016;4;1;1;0;TO;1;A01;8;0;8;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60175145 | 600;Brasil;134209;NE;CE;FORTALEZA;R. EDUARDO SABOIA (PAPICU) 600;600;28/01/2016;8;2;1;0;CTO;1;A97;8;5;3;4;1;0;62.50;51%  À 70%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60175157 | 1373;Brasil;110932;NE;CE;FORTALEZA;R. FREI MANSUETO, 1373;1373;11/12/2015;15;3;1;0;CTO;1;A02;8;0;8;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60175175 | 720;Brasil;112114;NE;CE;FORTALEZA;R. PAULO MORAIS, 720 BL 02;720;28/12/2015;12;3;2;0;CTO;1;A45;8;3;5;1;0;0;37.50;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60175210 | 1035;Brasil;110618;NE;CE;FORTALEZA;R. OITO DE SETEMBRO, 1035 D;1035;10/12/2015;15;3;4;0;CTO;2;A02;32;1;31;0;0;0;3.13;1%   À 20%;Baixa;FSP;2PLAY;de 31 a 50 Fibras Livres;Media
FANOUT;60175210 | 1155;Brasil;110623;NE;CE;FORTALEZA;R. OITO DE SETEMBRO, 1155;1155;15/12/2015;14;3;1;0;CTO;1;A02;16;1;15;0;0;0;6.25;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60175210 | 120;Brasil;110614;NE;CE;FORTALEZA;R. OITO DE SETEMBRO, 120;120;25/11/2015;17;4;1;0;CTO;1;A02;16;2;14;0;0;0;12.50;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60175210 | 1214;Brasil;110624;NE;CE;FORTALEZA;R. OITO DE SETEMBRO, 1214;1214;11/02/2016;6;1;1;0;CTO;1;A02;16;0;16;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60175218 | 1400;Brasil;113934;NE;CE;FORTALEZA;R. PEREIRA VALENTE, 1400 BL C;1400;30/11/2015;16;4;3;0;CTO;2;A02;32;3;29;3;0;0;9.38;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60175218 | 1401;Brasil;113940;NE;CE;FORTALEZA;R. PEREIRA VALENTE, 1401 BL C;1401;30/11/2015;16;4;3;0;CTO;1;A02;16;2;14;2;0;0;12.50;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60175224 | 1441;Brasil;110601;NE;CE;FORTALEZA;R. ANA BILHAR, 1441;1441;04/12/2015;16;3;1;0;CTO;1;A02;16;2;14;0;0;0;12.50;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60175265 | 129;Brasil;113385;NE;CE;FORTALEZA;RAMOS BOTELHO 129;129;17/12/2015;14;3;1;0;CTO;1;A97;16;5;11;4;0;0;31.25;21%  À 50%;Média;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60175265 | 505;Brasil;115074;NE;CE;FORTALEZA;Rua Ramos Botelho;505;23/12/2015;13;3;2;0;CTO;1;A97;8;6;2;6;0;0;75.00;71%  À 99%;Alta;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60175270 | 550;Brasil;134316;NE;CE;FORTALEZA;Rua Manuel Jesuíno;550;23/02/2016;4;1;1;0;CTO;1;A02;8;5;3;4;0;0;62.50;51%  À 70%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60175330 | 797;Brasil;110587;NE;CE;FORTALEZA;R. CANINDE, 797;797;22/12/2015;13;3;1;0;CTO;1;A02;16;2;14;1;0;0;12.50;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60175330 | 856;Brasil;110575;NE;CE;FORTALEZA;AV. ALM. HENRIQUE SABOIA, 856;856;04/12/2015;16;3;1;0;CTO;1;A02;16;0;16;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60175340 | 190;Brasil;110584;NE;CE;FORTALEZA;R. MERUOCA, 190;190;17/12/2015;14;3;1;0;CTO;1;A02;8;0;8;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60175341 | 180;Brasil;110573;NE;CE;FORTALEZA;R. MESTRE JERONIMO, 180;180;11/12/2015;15;3;1;0;CTO;1;A02;16;0;16;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60175426 | 360;Brasil;110627;NE;CE;FORTALEZA;R. DR. JOSÉ LINO, 360;360;23/12/2015;13;3;1;0;CTO;1;A02;16;0;16;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60175426 | 646;Brasil;110628;NE;CE;FORTALEZA;R. DR. JOSÉ LINO, 646;646;10/12/2015;15;3;1;0;CTO;1;A02;16;0;16;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60175832 | 320;Brasil;134314;NE;CE;FORTALEZA;Rua José Carlos Gurgel Nogueira;320;23/02/2016;4;1;1;0;CTO;1;A97;16;7;9;6;0;0;43.75;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60176085 | 610;Brasil;112141;NE;CE;FORTALEZA;R. ALMEIDA PRADO, 610;610;29/12/2015;12;3;1;0;TO;1;A45;8;3;5;2;0;0;37.50;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60176180 | 807;Brasil;110630;NE;CE;FORTALEZA;R. CEL. MANUEL JESUINO, 807;807;22/12/2015;13;3;1;0;CTO;1;A02;8;0;8;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60181225 | 301;Brasil;133317;NE;CE;FORTALEZA;Rua Pascoal de Castro Alves;301;28/01/2016;8;2;1;0;CTO;1;A97;16;4;12;4;0;0;25.00;21%  À 50%;Média;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60181225 | 969;Brasil;133318;NE;CE;FORTALEZA;Rua Pascoal de Castro Alves;969;28/01/2016;8;2;1;0;CTO;1;A97;8;6;2;5;1;0;75.00;71%  À 99%;Alta;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60181225 | 985;Brasil;133336;NE;CE;FORTALEZA;PASCOAL DE CASTRO ALVES 985;985;28/01/2016;8;2;1;0;CTO;1;A97;8;6;2;5;1;0;75.00;71%  À 99%;Alta;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60181255 | 330;Brasil;113430;NE;CE;FORTALEZA;OLIVEIRA VIANA 330;330;17/12/2015;14;3;1;0;CTO;1;A97;8;4;4;2;0;0;50.00;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60192055 | 1177;Brasil;112153;NE;CE;FORTALEZA;R. BENTO ALBUQUERQUE, 1177;1177;11/02/2016;6;1;1;0;CTO;1;A45;16;0;16;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60520455 | 250;Brasil;112124;NE;CE;FORTALEZA;R. BATISTA DE OLIVEIRA, 250;250;15/12/2015;14;3;1;0;CTO;1;A45;8;1;7;0;0;0;12.50;1%   À 20%;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;60833185 | 185;Brasil;115014;NE;CE;FORTALEZA;Rua Bill Cartaxo;185;18/12/2015;14;3;1;0;CTO;1;B21;16;5;11;5;0;0;31.25;21%  À 50%;Média;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;60834414 | 2991;Brasil;113350;NE;CE;FORTALEZA;AGUA DA PRATA (EDSON QUEIROZ) 2991;2991;07/12/2015;15;3;1;0;CTO;1;B21;8;8;0;8;0;0;100.00;Saturado;Alta;FSP;2PLAY;0 Fibras Livres;Baixa
FANOUT;60834415 | 35;Brasil;113332;NE;CE;FORTALEZA;TRINTA DE JUNHO 35;35;23/02/2016;4;1;1;0;CTO;1;B21;16;13;3;12;0;0;81.25;71%  À 99%;Alta;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;58070330 | 42;Brasil;133386;NE;PB;JOAO PESSOA;HUMBERTO PAIVA DE CARVALHO 42;42;11/02/2016;6;1;1;0;CTO;1;A42;8;7;1;7;0;0;87.50;71%  À 99%;Alta;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;58070360 | 85;Brasil;113330;NE;PB;JOAO PESSOA;MAJ. BRITO 85;85;21/12/2015;13;3;1;0;TO;1;A42;8;3;5;3;0;0;37.50;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;58070410 | 1105;Brasil;113423;NE;PB;JOAO PESSOA;JOSE FRANCISCO DA SILVA 1105;1105;16/12/2015;14;3;1;0;CTO;1;A42;16;4;12;4;0;0;25.00;21%  À 50%;Média;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;58070420 | 1133;Brasil;113406;NE;PB;JOAO PESSOA;JULIA RIBEIRO DA SILVA 1133;1133;23/12/2015;13;3;1;0;CTO;1;A42;16;6;10;5;0;0;37.50;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;58070520 | 770;Brasil;113483;NE;PB;JOAO PESSOA;CAETANO FIGUEIREDO 770;770;19/12/2015;14;3;1;0;TO;1;A42;8;3;5;3;0;0;37.50;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;58070540 | 795;Brasil;114374;NE;PB;JOAO PESSOA;MORISE DE MIRANDA GUSMAO 795;795;25/02/2016;4;1;1;0;CTO;1;A42;16;10;6;9;0;0;62.50;51%  À 70%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;58071600 | 812;Brasil;134108;NE;PB;JOAO PESSOA;RUA ANTONIO GOMES DA SILVA , 812 - RES.MARIA CLARA;812;31/01/2016;7;2;1;0;NULL;0;NULL;0;0;0;0;0;0;0.00;N/I;N/I;FSP;2PLAY;N/I;N/I
FANOUT;58075020 | 88;Brasil;113342;NE;PB;JOAO PESSOA;PROF. JOSUE DA SILVEIRA 88;88;21/12/2015;13;3;1;0;CTO;1;A44;16;3;13;3;0;0;18.75;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;58075200 | 120;Brasil;114051;NE;PB;JOAO PESSOA;ANTONIO ARANTES 120;120;17/12/2015;14;3;1;0;TO;1;A43;8;2;6;2;0;0;25.00;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;58075418 | 1040;Brasil;113433;NE;PB;JOAO PESSOA;ABELARDO TARGINO DA FONSECA 1040;1040;15/12/2015;14;3;1;0;CTO;1;A43;16;5;11;5;0;0;31.25;21%  À 50%;Média;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;58075418 | 31;Brasil;114047;NE;PB;JOAO PESSOA;RUA ABERLADO TARGINO DA FONSECA, 31;31;30/11/2015;16;4;1;0;TO;1;A43;8;0;8;0;0;0;0.00;Sem LIS;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;58075420 | 481;Brasil;114569;NE;PB;JOAO PESSOA;VICENTE COZZA 481 RES GEISEL II - BL M 481;481;31/01/2016;7;2;7;0;CTO;6;A43;96;16;80;13;0;0;16.67;1%   À 20%;Baixa;FSP;2PLAY;de 51 a 80 Fibras Livres;Alta
FANOUT;58075424 | 40;Brasil;113405;NE;PB;JOAO PESSOA;REGINALDO CORREIA DE LIMA 40;40;29/12/2015;12;3;1;0;TO;1;A44;16;1;15;1;0;0;6.25;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;58075630 | 376;Brasil;114337;NE;PB;JOAO PESSOA;ARMANDO A BOUDOUX JR 376 GEISEL I - BL B 376;376;02/12/2015;16;3;3;0;CTO;2;A43;24;4;20;4;0;0;16.67;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;58076117 | 48;Brasil;113418;NE;PB;JOAO PESSOA;MARLI DO NASCIMENTO SOUZA 48;48;29/01/2016;8;2;1;0;CTO;1;A43;8;1;7;1;0;0;12.50;1%   À 20%;Baixa;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;58076149 | 55;Brasil;114049;NE;PB;JOAO PESSOA;PROFA. MARIA DOS ANJOS 55;55;28/12/2015;12;3;1;0;CTO;2;A43;32;11;21;10;0;0;34.38;21%  À 50%;Média;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;58076150 | 71;Brasil;113585;NE;PB;JOAO PESSOA;MANOEL BATISTA FREIRE 71;71;16/12/2015;14;3;1;0;CTO;1;A43;16;6;10;6;0;0;37.50;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;58076165 | 34;Brasil;134107;NE;PB;JOAO PESSOA;RUA SANTA CLARA DE ASSIS, 34 - RES. SANTA CLARA DE ASSIS   ;34;31/01/2016;7;2;1;0;CTO;1;A43;8;2;6;2;0;0;25.00;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;58076360 | 39;Brasil;113434;NE;PB;JOAO PESSOA;DOCE MAE DE DEUS 39;39;31/01/2016;7;2;1;0;CTO;1;A43;8;5;3;5;0;0;62.50;51%  À 70%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
FANOUT;58077026 | 168;Brasil;113586;NE;PB;JOAO PESSOA;HARKEREZ HENRIQUES DE MIRANDA LOUREIRO 168;168;16/12/2015;14;3;1;0;CTO;1;A44;16;2;14;2;0;0;12.50;1%   À 20%;Baixa;FSP;2PLAY;de 11 a 30 Fibras Livres;Media
FANOUT;58077064 | 181;Brasil;133023;NE;PB;JOAO PESSOA;RUA ENG FRANKLIN PEREIRA DA SILVA, 181;181;26/02/2016;4;1;1;8;CTO;1;A44;16;6;10;6;0;0;37.50;21%  À 50%;Média;FSP;2PLAY;Até 10 Fibras Livres;Baixa
